#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
5	11800200	11802224	AT5G32053	0.0	-	11800200	11802224	0	1	2024	11800199	cluster_1
4	4727518	4729752	AT4G07931	0.0	-	4727518	4729752	0	1	2234	4727514	cluster_1
5	11807471	11808190	AT5G32089	0.0	-	11807471	11808190	0	1	719	11807470	cluster_1
4	4240942	4243742	AT4G07456	0.0	+	4240942	4243742	0	1	2800	4240938	cluster_1
3	12344260	12346596	AT3G30721	0.0	+	12344260	12346596	0	1	2336	12344259	cluster_1
5	12349746	12350642	AT5G32775	0.0	-	12349746	12350642	0	1	896	12349745	cluster_1
1	6708557	6709175	AT1G19392	0.0	+	6708557	6709175	0	1	618	6708551	cluster_1
2	4514861	4520662	AT2G11340	0.0	-	4514861	4520662	0	1	5801	4514857	cluster_1
1	15187719	15189614	AT1G40119	0.0	+	15187719	15189614	0	1	1895	15187718	cluster_1
2	5368531	5371021	AT2G13050	0.0	+	5368531	5371021	0	1	2490	5368526	cluster_1
3	12537688	12538749	AT3G30827	0.0	+	12537688	12538749	0	1	1061	12537687	cluster_1
1	15705082	15705651	AT1G42040	0.0	-	15705082	15705651	0	1	569	15705081	cluster_1
2	4991988	4995221	AT2G12385	0.0	-	4991988	4995221	0	1	3233	4991984	cluster_1
5	11820826	11821563	AT5G32143	0.0	-	11820826	11821563	0	1	737	11820825	cluster_1
3	15113157	15115856	AT3G43141	0.0	-	15113157	15115856	0	1	2699	15113156	cluster_1
1	14084522	14090143	AT1G37060	0.0	+	14084522	14090143	0	1	5621	14084521	cluster_1
1	15415948	15417870	AT1G40310	0.0	+	15415948	15417870	0	1	1922	15415947	cluster_1
2	4397840	4398442	AT2G11080	0.0	+	4397840	4398442	0	1	602	4397836	cluster_1
5	12032693	12034552	AT5G32423	0.0	-	12032693	12034552	0	1	1859	12032692	cluster_1
1	13647773	13652173	AT1G36300	0.0	-	13647773	13652173	0	1	4400	13647772	cluster_1
1	14218097	14223712	AT1G37340	0.0	-	14218097	14223712	0	1	5615	14218096	cluster_1
1	15190972	15191991	AT1G40121	0.0	+	15190972	15191991	0	1	1019	15190971	cluster_1
5	11918629	11921430	AT5G32267	0.0	+	11918629	11921430	0	1	2801	11918628	cluster_1
4	4017248	4018366	AT4G06718	0.0	-	4017248	4018366	0	1	1118	4017244	cluster_1
2	2463009	2465242	AT2G06260	0.0	+	2463009	2465242	0	1	2233	2463007	cluster_1
2	3875425	3881998	AT2G10190	0.0	-	3875425	3881998	0	1	6573	3875422	cluster_1
3	12033720	12038688	AT3G30413	0.0	-	12033720	12038688	0	1	4968	12033719	cluster_1
1	9005557	9010027	AT1G25784	0.0	+	9005557	9010027	0	1	4470	9005548	cluster_1
5	12974776	12975438	AT5G34810	0.0	+	12974776	12975438	0	1	662	12974775	cluster_1
5	12127960	12128881	AT5G32488	0.0	-	12127960	12128881	0	1	921	12127959	cluster_1
4	3542462	3546124	AT4G06574	0.0	-	3542462	3546124	0	1	3662	3542459	cluster_1
5	11578104	11580836	AT5G31980	0.0	+	11578104	11580836	0	1	2732	11578103	cluster_1
3	12984313	12987051	AT3G32000	0.0	+	12984313	12987051	0	1	2738	12984312	cluster_1
5	12013300	12015174	AT5G32404	0.0	+	12013300	12015174	0	1	1874	12013299	cluster_1
2	3866573	3872675	AT2G10180	0.0	-	3866573	3872675	0	1	6102	3866570	cluster_1
2	4986187	4989358	AT2G12380	0.0	-	4986187	4989358	0	1	3171	4986183	cluster_1
5	12530545	12531174	AT5G33257	0.0	-	12530545	12531174	0	1	629	12530544	cluster_1
4	2886455	2888488	AT4G05587	0.0	+	2886455	2888488	0	1	2033	2886453	cluster_1
2	5371695	5377157	AT2G13060	0.0	-	5371695	5377157	0	1	5462	5371690	cluster_1
3	12254560	12255180	AT3G30700	0.0	-	12254560	12255180	0	1	620	12254559	cluster_1
3	13639231	13639834	AT3G33074	0.0	-	13639231	13639834	0	1	603	13639230	cluster_1
5	12297344	12299080	AT5G32626	0.0	-	12297344	12299080	0	1	1736	12297343	cluster_1
3	13904219	13909256	AT3G33124	0.0	+	13904219	13909256	0	1	5037	13904218	cluster_1
5	12153710	12156646	AT5G32513	0.0	+	12153710	12156646	0	1	2936	12153709	cluster_1
1	16097270	16099306	AT1G42745	0.0	-	16097270	16099306	0	1	2036	16097269	cluster_1
5	12340216	12342177	AT5G32726	0.0	-	12340216	12342177	0	1	1961	12340215	cluster_1
5	11689260	11692220	AT5G31719	0.0	-	11689260	11692220	0	1	2960	11689259	cluster_1
3	13601800	13606148	AT3G33058	0.0	+	13601800	13606148	0	1	4348	13601799	cluster_1
4	3997492	3997755	AT4G06716	0.0	-	3997492	3997755	0	1	263	3997489	cluster_1
5	11780620	11781807	AT5G31981	0.0	+	11780620	11781807	0	1	1187	11780619	cluster_1
3	13620209	13620925	AT3G33064	0.0	+	13620209	13620925	0	1	716	13620208	cluster_1
2	2495461	2497284	AT2G06330	0.0	+	2495461	2497284	0	1	1823	2495459	cluster_1
2	65436	67139	AT2G01040	0.0	-	65436	67139	0	1	1703	65430	cluster_1
3	14076385	14080142	AT3G33537	0.0	-	14076385	14080142	0	1	3757	14076384	cluster_1
3	13579593	13580782	AT3G33045	0.0	-	13579593	13580782	0	1	1189	13579592	cluster_1
5	11078396	11079007	AT5G29036	0.0	+	11078396	11079007	0	1	611	11078395	cluster_1
4	4040109	4040699	AT4G06735	0.0	+	4040109	4040699	0	1	590	4040105	cluster_1
3	15304571	15306362	AT3G43356	0.0	-	15304571	15306362	0	1	1791	15304570	cluster_1
4	1813009	1815342	AT4G03870	0.0	+	1813009	1815342	0	1	2333	1813008	cluster_1
5	12018666	12020290	AT5G32406	0.0	+	12018666	12020290	0	1	1624	12018665	cluster_1
3	15546872	15548354	AT3G43640	0.0	+	15546872	15548354	0	1	1482	15546871	cluster_1
3	12988334	12990208	AT3G32010	0.0	+	12988334	12990208	0	1	1874	12988333	cluster_1
5	11907125	11908798	AT5G32241	0.0	-	11907125	11908798	0	1	1673	11907124	cluster_1
5	12946017	12947465	AT5G34707	0.0	-	12946017	12947465	0	1	1448	12946016	cluster_1
4	3079363	3082326	AT4G06482	0.0	-	3079363	3082326	0	1	2963	3079360	cluster_1
1	15508897	15512095	AT1G41740	0.0	-	15508897	15512095	0	1	3198	15508896	cluster_1
5	12518370	12519302	AT5G33254	0.0	-	12518370	12519302	0	1	932	12518369	cluster_1
3	14856137	14858983	AT3G42763	0.0	-	14856137	14858983	0	1	2846	14856136	cluster_1
4	3841927	3850392	AT4G06656	0.0	-	3841927	3850392	0	1	8465	3841924	cluster_1
2	10478	12861	AT2G01022	0.0	-	10478	12861	0	1	2383	10477	cluster_1
1	15836929	15838788	AT1G42370	0.0	-	15836929	15838788	0	1	1859	15836928	cluster_1
5	13032719	13035262	AT5G34844	0.0	+	13032719	13035262	0	1	2543	13032718	cluster_1
5	12150099	12151013	AT5G32517	0.0	-	12150099	12151013	0	1	914	12150098	cluster_1
5	13315155	13318790	AT5G35052	0.0	-	13315155	13318790	0	1	3635	13315154	cluster_1
4	5102540	5105519	AT4G08131	0.0	-	5102540	5105519	0	1	2979	5102535	cluster_1
3	23109100	23110680	AT3G62475	0.0	+	23109100	23110680	0	1	1580	23109098	cluster_1
4	4436761	4441587	AT4G07660	0.0	-	4436761	4441587	0	1	4826	4436757	cluster_1
1	14201054	14206371	AT1G37200	0.0	-	14201054	14206371	0	1	5317	14201053	cluster_1
5	11767478	11772031	AT5G31927	0.0	-	11767478	11772031	0	1	4553	11767477	cluster_1
1	14437603	14445999	AT1G38360	0.0	+	14437603	14445999	0	1	8396	14437602	cluster_1
4	3988849	3989259	AT4G06710	0.0	-	3988849	3989259	0	1	410	3988846	cluster_1
1	15539176	15544377	AT1G41775	0.0	-	15539176	15544377	0	1	5201	15539175	cluster_1
4	2972191	2975280	AT4G05613	0.0	-	2972191	2975280	0	1	3089	2972189	cluster_1
3	15458938	15460869	AT3G43563	0.0	-	15458938	15460869	0	1	1931	15458937	cluster_1
3	14712749	14714635	AT3G42624	0.0	+	14712749	14714635	0	1	1886	14712748	cluster_1
4	3269615	3270112	AT4G06513	0.0	-	3269615	3270112	0	1	497	3269612	cluster_1
4	4301903	4305955	AT4G07502	0.0	-	4301903	4305955	0	1	4052	4301899	cluster_1
5	12631765	12634496	AT5G33385	0.0	-	12631765	12634496	0	1	2731	12631764	cluster_1
1	6542872	6543247	AT1G18930	0.0	+	6542872	6543247	0	1	375	6542866	cluster_1
4	1797476	1801473	AT4G03840	0.0	+	1797476	1801473	0	1	3997	1797475	cluster_1
3	13192233	13192745	AT3G32220	0.0	-	13192233	13192745	0	1	512	13192232	cluster_1
2	5127430	5130440	AT2G12570	0.0	-	5127430	5130440	0	1	3010	5127425	cluster_1
5	12151081	12151728	AT5G32519	0.0	+	12151081	12151728	0	1	647	12151080	cluster_1
3	12192618	12195308	AT3G30630	0.0	-	12192618	12195308	0	1	2690	12192617	cluster_1
2	5560013	5565080	AT2G13380	0.0	+	5560013	5565080	0	1	5067	5560008	cluster_1
4	3176647	3182340	AT4G06506	0.0	-	3176647	3182340	0	1	5693	3176644	cluster_1
5	12049749	12050468	AT5G32431	0.0	-	12049749	12050468	0	1	719	12049748	cluster_1
5	11941158	11943053	AT5G32306	0.0	+	11941158	11943053	0	1	1895	11941157	cluster_1
2	4399434	4399960	AT2G11090	0.0	-	4399434	4399960	0	1	526	4399430	cluster_1
3	13624114	13628913	AT3G33066	0.0	-	13624114	13628913	0	1	4799	13624113	cluster_1
4	3749370	3753281	AT4G06628	0.0	-	3749370	3753281	0	1	3911	3749367	cluster_1
3	12713992	12716114	AT3G31358	0.0	-	12713992	12716114	0	1	2122	12713991	cluster_1
4	3031727	3033391	AT4G05918	0.0	+	3031727	3033391	0	1	1664	3031724	cluster_1
3	12028453	12033525	AT3G30411	0.0	-	12028453	12033525	0	1	5072	12028452	cluster_1
2	2499009	2499980	AT2G06335	0.0	+	2499009	2499980	0	1	971	2499007	cluster_1
5	12284779	12286164	AT5G32625	0.0	-	12284779	12286164	0	1	1385	12284778	cluster_1
5	11701226	11701762	AT5G31770	0.0	+	11701226	11701762	0	1	536	11701225	cluster_1
2	4236739	4237199	AT2G10770	0.0	-	4236739	4237199	0	1	460	4236735	cluster_1
3	15382326	15384011	AT3G43447	0.0	+	15382326	15384011	0	1	1685	15382325	cluster_1
5	11178377	11181391	AT5G29465	0.0	-	11178377	11181391	0	1	3014	11178376	cluster_1
2	3733172	3738079	AT2G09870	0.0	+	3733172	3738079	0	1	4907	3733169	cluster_1
3	14803536	14804201	AT3G42719	0.0	+	14803536	14804201	0	1	665	14803535	cluster_1
5	11398079	11400784	AT5G30673	0.0	+	11398079	11400784	0	1	2705	11398078	cluster_1
2	4169151	4172678	AT2G10650	0.0	-	4169151	4172678	0	1	3527	4169147	cluster_1
5	11746240	11747771	AT5G31873	0.0	+	11746240	11747771	0	1	1531	11746239	cluster_1
1	15063543	15076496	AT1G40101	0.0	-	15063543	15076496	0	1	12953	15063542	cluster_1
2	3089468	3090731	AT2G07430	0.0	-	3089468	3090731	0	1	1263	3089465	cluster_1
2	4200570	4202437	AT2G10680	0.0	-	4200570	4202437	0	1	1867	4200566	cluster_1
1	13954827	13955600	AT1G36830	0.0	-	13954827	13955600	0	1	773	13954826	cluster_1
4	3550079	3550588	AT4G06577	0.0	-	3550079	3550588	0	1	509	3550076	cluster_1
2	4400057	4402144	AT2G11100	0.0	+	4400057	4402144	0	1	2087	4400053	cluster_1
4	5015763	5016267	AT4G08102	0.0	-	5015763	5016267	0	1	504	5015758	cluster_1
5	12125630	12126732	AT5G32489	0.0	-	12125630	12126732	0	1	1102	12125629	cluster_1
4	3621939	3626273	AT4G06591	0.0	+	3621939	3626273	0	1	4334	3621936	cluster_1
1	15834635	15835087	AT1G42367	0.0	-	15834635	15835087	0	1	452	15834634	cluster_1
4	3389188	3390433	AT4G06545	0.0	-	3389188	3390433	0	1	1245	3389185	cluster_1
3	11490749	11493971	AT3G29641	0.0	-	11490749	11493971	0	1	3222	11490748	cluster_1
5	12007314	12008321	AT5G32400	0.0	+	12007314	12008321	0	1	1007	12007313	cluster_1
4	4759073	4761628	AT4G07937	0.0	+	4759073	4761628	0	1	2555	4759069	cluster_1
5	12119770	12122316	AT5G32487	0.0	-	12119770	12122316	0	1	2546	12119769	cluster_1
1	15044573	15050812	AT1G40095	0.0	-	15044573	15050812	0	1	6239	15044572	cluster_1
3	14338697	14344357	AT3G42178	0.0	+	14338697	14344357	0	1	5660	14338696	cluster_1
4	1795718	1796188	AT4G03837	0.0	+	1795718	1796188	0	1	470	1795717	cluster_1
4	5049024	5054252	AT4G08109	0.0	-	5049024	5054252	0	1	5228	5049019	cluster_1
5	13262204	13262687	AT5G34980	0.0	+	13262204	13262687	0	1	483	13262203	cluster_1
5	12021491	12022876	AT5G32408	0.0	+	12021491	12022876	0	1	1385	12021490	cluster_1
5	12016950	12017720	AT5G32405	0.0	+	12016950	12017720	0	1	770	12016949	cluster_1
2	5260740	5261453	AT2G12815	0.0	+	5260740	5261453	0	1	713	5260735	cluster_1
3	12492823	12496380	AT3G30810	0.0	+	12492823	12496380	0	1	3557	12492822	cluster_1
4	11040459	11041007	AT4G20500	0.0	-	11040459	11041007	0	1	548	11040458	cluster_1
3	12539534	12541519	AT3G30830	0.0	-	12539534	12541519	0	1	1985	12539533	cluster_1
3	13609396	13611925	AT3G33083	0.0	+	13609396	13611925	0	1	2529	13609395	cluster_1
4	2708986	2709934	AT4G05303	0.0	-	2708986	2709934	0	1	948	2708984	cluster_1
5	12755641	12758275	AT5G33442	0.0	+	12755641	12758275	0	1	2634	12755640	cluster_1
1	13487657	13489700	AT1G36090	0.0	-	13487657	13489700	0	1	2043	13487656	cluster_1
3	12519334	12524170	AT3G30819	0.0	-	12519334	12524170	0	1	4836	12519333	cluster_1
4	4723771	4726478	AT4G07920	0.0	+	4723771	4726478	0	1	2707	4723767	cluster_1
4	4283451	4283927	AT4G07493	0.0	+	4283451	4283927	0	1	476	4283447	cluster_1
4	4738113	4741163	AT4G07934	0.0	-	4738113	4741163	0	1	3050	4738109	cluster_1
4	3497432	3499171	AT4G06564	0.0	-	3497432	3499171	0	1	1739	3497429	cluster_1
1	15567003	15567812	AT1G41798	0.0	-	15567003	15567812	0	1	809	15567002	cluster_1
3	14717888	14720449	AT3G42626	0.0	-	14717888	14720449	0	1	2561	14717887	cluster_1
2	2487810	2488538	AT2G06303	0.0	+	2487810	2488538	0	1	728	2487808	cluster_1
5	12066202	12068976	AT5G32433	0.0	-	12066202	12068976	0	1	2774	12066201	cluster_1
3	13640060	13640618	AT3G33075	0.0	-	13640060	13640618	0	1	558	13640059	cluster_1
2	4409345	4410577	AT2G11120	0.0	-	4409345	4410577	0	1	1232	4409341	cluster_1
5	11921538	11924125	AT5G32280	0.0	+	11921538	11924125	0	1	2587	11921537	cluster_1
4	1683483	1685576	AT4G03780	0.0	-	1683483	1685576	0	1	2093	1683482	cluster_1
2	4411207	4412490	AT2G11130	0.0	-	4411207	4412490	0	1	1283	4411203	cluster_1
2	4974482	4977426	AT2G12360	0.0	-	4974482	4977426	0	1	2944	4974478	cluster_1
4	3630264	3636212	AT4G06593	0.0	-	3630264	3636212	0	1	5948	3630261	cluster_1
4	4044836	4045363	AT4G06738	0.0	+	4044836	4045363	0	1	527	4044832	cluster_1
1	14266731	14272193	AT1G37867	0.0	-	14266731	14272193	0	1	5462	14266730	cluster_1
1	14320220	14323789	AT1G38167	0.0	+	14320220	14323789	0	1	3569	14320219	cluster_1
1	15160610	15166681	AT1G40113	0.0	+	15160610	15166681	0	1	6071	15160609	cluster_1
1	14103157	14105790	AT1G37070	0.0	-	14103157	14105790	0	1	2633	14103156	cluster_1
4	3274439	3275037	AT4G06586	0.0	+	3274439	3275037	0	1	598	3274436	cluster_1
4	2896376	2898502	AT4G05591	0.0	+	2896376	2898502	0	1	2126	2896374	cluster_1
4	5489259	5489974	AT4G08602	0.0	-	5489259	5489974	0	1	715	5489254	cluster_1
5	9562596	9565841	AT5G27160	0.0	+	9562596	9565841	0	1	3245	9562587	cluster_1
3	13581147	13583974	AT3G33055	0.0	+	13581147	13583974	0	1	2827	13581146	cluster_1
4	3701839	3703218	AT4G06607	0.0	+	3701839	3703218	0	1	1379	3701836	cluster_1
4	2710556	2713433	AT4G05306	0.0	-	2710556	2713433	0	1	2877	2710554	cluster_1
2	3084468	3088832	AT2G07420	0.0	-	3084468	3088832	0	1	4364	3084465	cluster_1
4	4389278	4390725	AT4G07570	0.0	+	4389278	4390725	0	1	1447	4389274	cluster_1
3	13830490	13833069	AT3G33100	0.0	-	13830490	13833069	0	1	2579	13830489	cluster_1
1	8454200	8456566	AT1G23920	0.0	+	8454200	8456566	0	1	2366	8454192	cluster_1
5	12160428	12164246	AT5G32514	0.0	+	12160428	12164246	0	1	3818	12160427	cluster_1
5	12623153	12625333	AT5G33383	0.0	-	12623153	12625333	0	1	2180	12623152	cluster_1
3	11854479	11857261	AT3G30213	0.0	+	11854479	11857261	0	1	2782	11854478	cluster_1
5	12942903	12944561	AT5G34696	0.0	-	12942903	12944561	0	1	1658	12942902	cluster_1
3	12962491	12967061	AT3G31970	0.0	-	12962491	12967061	0	1	4570	12962490	cluster_1
2	4463180	4467589	AT2G11230	0.0	+	4463180	4467589	0	1	4409	4463176	cluster_1
4	3097050	3097784	AT4G06486	0.0	-	3097050	3097784	0	1	734	3097047	cluster_1
5	13027320	13029224	AT5G34843	0.0	+	13027320	13029224	0	1	1904	13027319	cluster_1
2	4408188	4408703	AT2G11115	0.0	-	4408188	4408703	0	1	515	4408184	cluster_1
5	10241337	10256531	AT5G28263	0.0	+	10241337	10256531	0	1	15194	10241336	cluster_1
4	3488537	3490597	AT4G06561	0.0	-	3488537	3490597	0	1	2060	3488534	cluster_1
4	4365350	4368615	AT4G07530	0.0	-	4365350	4368615	0	1	3265	4365346	cluster_1
2	4157220	4159324	AT2G10620	0.0	+	4157220	4159324	0	1	2104	4157216	cluster_1
5	12948175	12950352	AT5G34728	0.0	-	12948175	12950352	0	1	2177	12948174	cluster_1
4	1788361	1789336	AT4G03826	0.0	+	1788361	1789336	0	1	975	1788360	cluster_1
4	5039599	5043640	AT4G08108	0.0	-	5039599	5043640	0	1	4041	5039594	cluster_1
5	11713113	11713641	AT5G31787	0.0	+	11713113	11713641	0	1	528	11713112	cluster_1
4	4742556	4748277	AT4G07935	0.0	-	4742556	4748277	0	1	5721	4742552	cluster_1
2	5492653	5493855	AT2G13270	0.0	+	5492653	5493855	0	1	1202	5492648	cluster_1
1	13955622	13958831	AT1G36840	0.0	+	13955622	13958831	0	1	3209	13955621	cluster_1
2	5106678	5106974	AT2G12530	0.0	-	5106678	5106974	0	1	296	5106673	cluster_1
3	16642780	16643632	AT3G45370	0.0	+	16642780	16643632	0	1	852	16642779	cluster_1
3	12203578	12206596	AT3G30655	0.0	+	12203578	12206596	0	1	3018	12203577	cluster_1
3	12025652	12027384	AT3G30410	0.0	-	12025652	12027384	0	1	1732	12025651	cluster_1
3	15147242	15149791	AT3G43152	0.0	+	15147242	15149791	0	1	2549	15147241	cluster_1
3	13189475	13191327	AT3G32210	0.0	-	13189475	13191327	0	1	1852	13189474	cluster_1
5	12758856	12766533	AT5G33533	0.0	-	12758856	12766533	0	1	7677	12758855	cluster_1
4	5105689	5108302	AT4G08132	0.0	-	5105689	5108302	0	1	2613	5105684	cluster_1
2	10085907	10088039	AT2G23710	0.0	+	10085907	10088039	0	1	2132	10085906	cluster_1
4	3090240	3095924	AT4G06485	0.0	-	3090240	3095924	0	1	5684	3090237	cluster_1
1	14506540	14507184	AT1G38550	0.0	+	14506540	14507184	0	1	644	14506539	cluster_1
5	10728378	10733393	AT5G28692	0.0	-	10728378	10733393	0	1	5015	10728377	cluster_1
2	4127908	4131031	AT2G10600	0.0	-	4127908	4131031	0	1	3123	4127904	cluster_1
5	11944831	11945358	AT5G32312	0.0	-	11944831	11945358	0	1	527	11944830	cluster_1
5	11323981	11329884	AT5G29975	0.0	-	11323981	11329884	0	1	5903	11323980	cluster_1
1	15485350	15486558	AT1G41690	0.0	+	15485350	15486558	0	1	1208	15485349	cluster_1
4	3280501	3282444	AT4G06517	0.0	+	3280501	3282444	0	1	1943	3280498	cluster_1
5	12429428	12433051	AT5G33125	0.0	+	12429428	12433051	0	1	3623	12429427	cluster_1
5	12030328	12030933	AT5G32420	0.0	-	12030328	12030933	0	1	605	12030327	cluster_1
5	8929177	8933835	AT5G25615	0.0	+	8929177	8933835	0	1	4658	8929169	cluster_1
2	4121859	4124630	AT2G10590	0.0	-	4121859	4124630	0	1	2771	4121855	cluster_1
1	13825466	13827399	AT1G36600	0.0	-	13825466	13827399	0	1	1933	13825465	cluster_1
4	4854180	4857467	AT4G08030	0.0	+	4854180	4857467	0	1	3287	4854176	cluster_1
2	3977961	3983783	AT2G10330	0.0	-	3977961	3983783	0	1	5822	3977958	cluster_1
1	16287983	16290339	AT1G43210	0.0	-	16287983	16290339	0	1	2356	16287982	cluster_1
5	12317804	12321334	AT5G32654	0.0	-	12317804	12321334	0	1	3530	12317803	cluster_1
3	13910237	13912297	AT3G33127	0.0	+	13910237	13912297	0	1	2060	13910236	cluster_1
4	3584020	3588532	AT4G06585	0.0	-	3584020	3588532	0	1	4512	3584017	cluster_1
3	13518960	13520041	AT3G32970	0.0	-	13518960	13520041	0	1	1081	13518959	cluster_1
1	16300014	16302277	AT1G43240	0.0	-	16300014	16302277	0	1	2263	16300013	cluster_1
2	3098331	3101095	AT2G07450	0.0	+	3098331	3101095	0	1	2764	3098328	cluster_1
3	11355482	11355629	AT3G29545	0.0	-	11355482	11355629	0	1	147	11355481	cluster_1
2	1758936	1761353	AT2G04990	0.0	+	1758936	1761353	0	1	2417	1758935	cluster_1
5	11782797	11784866	AT5G31999	0.0	-	11782797	11784866	0	1	2069	11782796	cluster_1
3	13645176	13647900	AT3G33077	0.0	+	13645176	13647900	0	1	2724	13645175	cluster_1
2	4237680	4243055	AT2G10780	0.0	+	4237680	4243055	0	1	5375	4237676	cluster_1
4	3174260	3174880	AT4G06505	0.0	-	3174260	3174880	0	1	620	3174257	cluster_1
2	5135799	5138142	AT2G12590	0.0	+	5135799	5138142	0	1	2343	5135794	cluster_1
1	16092685	16093839	AT1G42740	0.0	-	16092685	16093839	0	1	1154	16092684	cluster_1
3	12341579	12342433	AT3G30719	0.0	+	12341579	12342433	0	1	854	12341578	cluster_1
4	3270839	3273054	AT4G06514	0.0	+	3270839	3273054	0	1	2215	3270836	cluster_1
1	13440076	13445130	AT1G36035	0.0	+	13440076	13445130	0	1	5054	13440075	cluster_1
5	12228143	12231785	AT5G32592	0.0	-	12228143	12231785	0	1	3642	12228142	cluster_1
5	11402278	11403675	AT5G30762	0.0	+	11402278	11403675	0	1	1397	11402277	cluster_1
5	12971144	12973180	AT5G34800	0.0	+	12971144	12973180	0	1	2036	12971143	cluster_1
3	15721998	15726638	AT3G43867	0.0	-	15721998	15726638	0	1	4640	15721997	cluster_1
1	15414895	15415806	AT1G40230	0.0	+	15414895	15415806	0	1	911	15414894	cluster_1
5	11696730	11697699	AT5G31753	0.0	+	11696730	11697699	0	1	969	11696729	cluster_1
1	16675520	16680354	AT1G43960	0.0	+	16675520	16680354	0	1	4834	16675519	cluster_1
4	4360353	4364382	AT4G07528	0.0	+	4360353	4364382	0	1	4029	4360349	cluster_1
3	13550422	13553113	AT3G33006	0.0	+	13550422	13553113	0	1	2691	13550421	cluster_1
3	15461541	15466805	AT3G43566	0.0	-	15461541	15466805	0	1	5264	15461540	cluster_1
1	9684838	9685473	AT1G27800	0.0	+	9684838	9685473	0	1	635	9684829	cluster_1
1	15155045	15158202	AT1G40109	0.0	+	15155045	15158202	0	1	3157	15155044	cluster_1
2	3681189	3685396	AT2G09820	0.0	-	3681189	3685396	0	1	4207	3681186	cluster_1
2	43427	48350	AT2G01034	0.0	-	43427	48350	0	1	4923	43423	cluster_1
2	2875034	2876983	AT2G06965	0.0	-	2875034	2876983	0	1	1949	2875032	cluster_1
3	14255659	14257652	AT3G42065	0.0	+	14255659	14257652	0	1	1993	14255658	cluster_1
2	28465	38652	AT2G01029	0.0	+	28465	38652	0	1	10187	28463	cluster_1
3	12212483	12213396	AT3G30665	0.0	-	12212483	12213396	0	1	913	12212482	cluster_1
5	13143974	13147606	AT5G34862	0.0	-	13143974	13147606	0	1	3632	13143973	cluster_1
3	15302249	15304269	AT3G43355	0.0	-	15302249	15304269	0	1	2020	15302248	cluster_1
4	1017843	1018394	AT4G02312	0.0	-	1017843	1018394	0	1	551	1017842	cluster_1
1	9677043	9682982	AT1G27780	0.0	+	9677043	9682982	0	1	5939	9677034	cluster_1
2	5279891	5280526	AT2G12855	0.0	+	5279891	5280526	0	1	635	5279886	cluster_1
2	5086784	5092433	AT2G12500	0.0	+	5086784	5092433	0	1	5649	5086779	cluster_1
4	2063724	2064128	AT4G04276	0.0	+	2063724	2064128	0	1	404	2063722	cluster_1
4	3273217	3273969	AT4G06515	0.0	-	3273217	3273969	0	1	752	3273214	cluster_1
3	12207108	12207341	AT3G30660	0.0	+	12207108	12207341	0	1	233	12207107	cluster_1
5	12752520	12754535	AT5G33438	0.0	-	12752520	12754535	0	1	2015	12752519	cluster_1
5	65275	69924	AT5G01185	0.0	-	65275	69924	0	1	4649	65269	cluster_1
3	14436561	14438817	AT3G42258	0.0	-	14436561	14438817	0	1	2256	14436560	cluster_1
5	11977548	11987264	AT5G32345	0.0	+	11977548	11987264	0	1	9716	11977547	cluster_1
1	9683681	9684043	AT1G27790	0.0	+	9683681	9684043	0	1	362	9683672	cluster_1
5	22915291	22916027	AT5G56605	0.0	+	22915291	22916027	0	1	736	22915289	cluster_1
5	11832740	11835472	AT5G32179	0.0	+	11832740	11835472	0	1	2732	11832739	cluster_1
5	12935517	12940229	AT5G34665	0.0	+	12935517	12940229	0	1	4712	12935516	cluster_1
4	2918153	2919196	AT4G05610	0.0	+	2918153	2919196	0	1	1043	2918151	cluster_1
3	12071273	12073068	AT3G30436	0.0	+	12071273	12073068	0	1	1795	12071272	cluster_1
